id,pop_sum,pop_diff_sum,x,y
500mN31275E44780,0,0,4478250,3127750
500mN31275E44785,0,0,4478750,3127750
500mN31275E44790,0,0,4479250,3127750
500mN31280E44780,0,0,4478250,3128250
500mN31280E44785,0,0,4478750,3128250
500mN31280E44790,0,0,4479250,3128250
500mN31280E44795,0,0,4479750,3128250
500mN31285E44780,0,0,4478250,3128750
500mN31285E44785,0,0,4478750,3128750
500mN31285E44790,0,-28,4479250,3128750
500mN31285E44795,0,0,4479750,3128750
500mN31290E44780,0,0,4478250,3129250
500mN31290E44785,4,4,4478750,3129250
500mN31290E44790,323,-13,4479250,3129250
500mN31290E44795,235,-42,4479750,3129250
500mN31295E44780,0,0,4478250,3129750
500mN31295E44785,0,0,4478750,3129750
500mN31295E44790,156,8,4479250,3129750
500mN31295E44795,147,-20,4479750,3129750
500mN31300E44780,0,0,4478250,3130250
500mN31300E44785,0,0,4478750,3130250
500mN31300E44790,0,0,4479250,3130250
500mN31300E44795,0,0,4479750,3130250
500mN31305E44775,3,3,4477750,3130750
500mN31305E44780,0,0,4478250,3130750
500mN31305E44785,0,0,4478750,3130750
500mN31305E44790,4,-2,4479250,3130750
500mN31305E44795,0,0,4479750,3130750
500mN31310E44780,0,0,4478250,3131250
500mN31310E44785,0,0,4478750,3131250
500mN31310E44790,0,0,4479250,3131250
500mN31310E44795,103,1,4479750,3131250
500mN31315E44775,4,0,4477750,3131750
500mN31315E44780,0,0,4478250,3131750
500mN31315E44785,0,0,4478750,3131750
500mN31315E44790,0,0,4479250,3131750
500mN31315E44795,137,3,4479750,3131750
500mN31320E44775,0,0,4477750,3132250
500mN31320E44780,0,0,4478250,3132250
500mN31320E44785,0,0,4478750,3132250
500mN31320E44790,0,0,4479250,3132250
500mN31320E44795,0,0,4479750,3132250
500mN31325E44775,0,0,4477750,3132750
500mN31325E44780,24,4,4478250,3132750
500mN31325E44785,176,-15,4478750,3132750
500mN31325E44790,27,0,4479250,3132750
500mN31325E44795,0,0,4479750,3132750
500mN31330E44780,261,8,4478250,3133250
500mN31330E44785,512,26,4478750,3133250
500mN31330E44790,27,0,4479250,3133250
500mN31330E44795,0,0,4479750,3133250
500mN31335E44785,17,11,4478750,3133750
500mN31335E44790,0,0,4479250,3133750
500mN31335E44795,0,0,4479750,3133750
500mN31340E44775,53,-1,4477750,3134250
500mN31340E44780,176,-8,4478250,3134250
500mN31340E44785,577,19,4478750,3134250
500mN31340E44790,10,10,4479250,3134250
500mN31340E44795,0,0,4479750,3134250
500mN31345E44775,0,0,4477750,3134750
500mN31345E44780,427,-3,4478250,3134750
500mN31345E44785,1905,-6,4478750,3134750
500mN31345E44790,913,59,4479250,3134750
500mN31345E44795,44,23,4479750,3134750
500mN31350E44775,0,0,4477750,3135250
500mN31350E44780,153,53,4478250,3135250
500mN31350E44785,3341,453,4478750,3135250
500mN31350E44790,3419,902,4479250,3135250
500mN31350E44795,552,-44,4479750,3135250
500mN31355E44770,184,97,4477250,3135750
500mN31355E44775,0,0,4477750,3135750
500mN31355E44780,215,63,4478250,3135750
500mN31355E44785,4710,515,4478750,3135750
500mN31355E44790,3795,621,4479250,3135750
500mN31355E44795,1248,-48,4479750,3135750
500mN31360E44765,0,0,4476750,3136250
500mN31360E44770,0,0,4477250,3136250
500mN31360E44775,7,1,4477750,3136250
500mN31360E44780,13,4,4478250,3136250
500mN31360E44785,2949,392,4478750,3136250
500mN31360E44790,1672,277,4479250,3136250
500mN31360E44795,1693,-15,4479750,3136250
500mN31365E44765,0,0,4476750,3136750
500mN31365E44770,0,0,4477250,3136750
500mN31365E44775,153,-40,4477750,3136750
500mN31365E44780,488,-31,4478250,3136750
500mN31365E44785,2020,201,4478750,3136750
500mN31365E44790,4106,686,4479250,3136750
500mN31365E44795,2650,297,4479750,3136750
500mN31370E44765,0,0,4476750,3137250
500mN31370E44770,0,0,4477250,3137250
500mN31370E44775,305,-26,4477750,3137250
500mN31370E44780,1285,24,4478250,3137250
500mN31370E44785,2026,87,4478750,3137250
500mN31370E44790,3442,484,4479250,3137250
500mN31370E44795,1523,280,4479750,3137250
500mN31375E44770,3,0,4477250,3137750
500mN31375E44775,194,-34,4477750,3137750
500mN31375E44780,264,-28,4478250,3137750
500mN31375E44785,408,41,4478750,3137750
500mN31375E44790,906,261,4479250,3137750
500mN31375E44795,850,117,4479750,3137750
500mN31380E44770,709,-50,4477250,3138250
500mN31380E44775,380,27,4477750,3138250
500mN31380E44780,57,11,4478250,3138250
500mN31380E44785,0,0,4478750,3138250
500mN31380E44790,0,0,4479250,3138250
500mN31380E44795,9,0,4479750,3138250
500mN31385E44775,388,2,4477750,3138750
500mN31385E44780,314,71,4478250,3138750
500mN31385E44785,90,72,4478750,3138750
500mN31385E44790,0,0,4479250,3138750
500mN31385E44795,8,8,4479750,3138750
500mN31390E44775,317,1,4477750,3139250
500mN31390E44780,1121,119,4478250,3139250
500mN31390E44785,1065,143,4478750,3139250
500mN31390E44790,951,5,4479250,3139250
500mN31390E44795,623,-30,4479750,3139250
500mN31395E44770,0,0,4477250,3139750
500mN31395E44775,213,9,4477750,3139750
500mN31395E44780,740,26,4478250,3139750
500mN31395E44785,549,50,4478750,3139750
500mN31395E44790,734,138,4479250,3139750
500mN31395E44795,331,60,4479750,3139750
500mN31400E44770,0,0,4477250,3140250
500mN31400E44775,4,1,4477750,3140250
500mN31400E44780,0,0,4478250,3140250
500mN31400E44785,150,0,4478750,3140250
500mN31400E44790,115,4,4479250,3140250
500mN31400E44795,46,-3,4479750,3140250
500mN31405E44770,3,3,4477250,3140750
500mN31405E44775,3,-2,4477750,3140750
500mN31405E44780,367,-11,4478250,3140750
500mN31405E44785,1107,-59,4478750,3140750
500mN31405E44790,240,-32,4479250,3140750
500mN31405E44795,393,-84,4479750,3140750
500mN31410E44770,0,0,4477250,3141250
500mN31410E44775,3,-2,4477750,3141250
500mN31410E44780,195,-6,4478250,3141250
500mN31410E44785,777,-41,4478750,3141250
500mN31410E44790,413,-49,4479250,3141250
500mN31410E44795,545,-99,4479750,3141250
500mN31415E44770,0,0,4477250,3141750
500mN31415E44775,5,5,4477750,3141750
500mN31415E44780,5,5,4478250,3141750
500mN31415E44785,381,-4,4478750,3141750
500mN31415E44790,318,-40,4479250,3141750
500mN31415E44795,194,3,4479750,3141750
500mN31420E44770,0,0,4477250,3142250
500mN31420E44775,5,5,4477750,3142250
500mN31420E44780,5,5,4478250,3142250
500mN31420E44785,0,0,4478750,3142250
500mN31420E44790,0,0,4479250,3142250
500mN31420E44795,0,0,4479750,3142250
500mN31425E44765,3,3,4476750,3142750
500mN31425E44770,0,0,4477250,3142750
500mN31425E44775,0,-9,4477750,3142750
500mN31425E44780,0,0,4478250,3142750
500mN31425E44785,0,0,4478750,3142750
500mN31425E44790,0,0,4479250,3142750
500mN31425E44795,0,0,4479750,3142750
500mN31430E44770,0,0,4477250,3143250
500mN31430E44775,0,0,4477750,3143250
500mN31430E44780,0,0,4478250,3143250
500mN31430E44785,0,0,4478750,3143250
500mN31430E44790,56,-2,4479250,3143250
500mN31430E44795,213,17,4479750,3143250
500mN31435E44775,219,48,4477750,3143750
500mN31435E44780,326,111,4478250,3143750
500mN31435E44785,324,-35,4478750,3143750
500mN31435E44790,951,-15,4479250,3143750
500mN31435E44795,853,57,4479750,3143750
500mN31440E44780,535,208,4478250,3144250
500mN31440E44785,420,-18,4478750,3144250
500mN31440E44790,748,-5,4479250,3144250
500mN31440E44795,752,110,4479750,3144250
500mN31445E44780,564,122,4478250,3144750
500mN31445E44785,133,38,4478750,3144750
500mN31445E44790,194,-1,4479250,3144750
500mN31445E44795,79,-2,4479750,3144750
500mN31450E44785,112,9,4478750,3145250
500mN31450E44790,0,0,4479250,3145250
500mN31450E44795,0,0,4479750,3145250
500mN31455E44775,294,-16,4477750,3145750
500mN31455E44780,0,0,4478250,3145750
500mN31455E44785,0,0,4478750,3145750
500mN31455E44790,0,0,4479250,3145750
500mN31455E44795,0,0,4479750,3145750
500mN31460E44775,34,-6,4477750,3146250
500mN31460E44780,0,0,4478250,3146250
500mN31460E44785,0,0,4478750,3146250
500mN31460E44790,0,0,4479250,3146250
500mN31460E44795,0,0,4479750,3146250
500mN31465E44780,0,0,4478250,3146750
500mN31465E44785,0,0,4478750,3146750
500mN31465E44790,0,0,4479250,3146750
500mN31465E44795,0,0,4479750,3146750
500mN31470E44785,0,0,4478750,3147250
500mN31470E44790,0,0,4479250,3147250
500mN31470E44795,0,0,4479750,3147250
500mN31475E44785,20,-6,4478750,3147750
500mN31475E44790,0,0,4479250,3147750
500mN31475E44795,0,0,4479750,3147750
500mN31280E44800,0,0,4480250,3128250
500mN31280E44805,0,0,4480750,3128250
500mN31280E44810,0,0,4481250,3128250
500mN31280E44815,0,0,4481750,3128250
500mN31280E44820,0,0,4482250,3128250
500mN31280E44825,0,0,4482750,3128250
500mN31285E44800,0,0,4480250,3128750
500mN31285E44805,0,0,4480750,3128750
500mN31285E44810,0,0,4481250,3128750
500mN31285E44815,0,0,4481750,3128750
500mN31285E44820,0,0,4482250,3128750
500mN31285E44825,0,0,4482750,3128750
500mN31290E44800,0,0,4480250,3129250
500mN31290E44805,0,0,4480750,3129250
500mN31290E44810,0,0,4481250,3129250
500mN31290E44815,0,0,4481750,3129250
500mN31290E44820,0,0,4482250,3129250
500mN31290E44825,0,0,4482750,3129250
500mN31295E44800,3,0,4480250,3129750
500mN31295E44805,0,0,4480750,3129750
500mN31295E44810,11,-7,4481250,3129750
500mN31295E44815,55,-9,4481750,3129750
500mN31295E44820,3,0,4482250,3129750
500mN31295E44825,0,0,4482750,3129750
500mN31295E44830,0,0,4483250,3129750
500mN31300E44800,0,0,4480250,3130250
500mN31300E44805,3,0,4480750,3130250
500mN31300E44810,111,-3,4481250,3130250
500mN31300E44815,379,41,4481750,3130250
500mN31300E44820,136,18,4482250,3130250
500mN31300E44825,0,0,4482750,3130250
500mN31300E44830,0,0,4483250,3130250
500mN31300E44935,0,0,4493750,3130250
500mN31300E44940,0,0,4494250,3130250
500mN31300E44945,0,0,4494750,3130250
500mN31305E44800,0,0,4480250,3130750
500mN31305E44805,116,37,4480750,3130750
500mN31305E44810,462,-1,4481250,3130750
500mN31305E44815,413,55,4481750,3130750
500mN31305E44820,342,41,4482250,3130750
500mN31305E44825,0,0,4482750,3130750
500mN31305E44830,0,0,4483250,3130750
500mN31305E44925,0,0,4492750,3130750
500mN31305E44930,0,0,4493250,3130750
500mN31305E44935,0,0,4493750,3130750
500mN31305E44940,0,0,4494250,3130750
500mN31305E44945,0,0,4494750,3130750
500mN31305E44950,210,-8,4495250,3130750
500mN31310E44800,33,3,4480250,3131250
500mN31310E44805,247,107,4480750,3131250
500mN31310E44810,898,-37,4481250,3131250
500mN31310E44815,751,-146,4481750,3131250
500mN31310E44820,544,-51,4482250,3131250
500mN31310E44825,35,5,4482750,3131250
500mN31310E44830,0,0,4483250,3131250
500mN31310E44835,0,0,4483750,3131250
500mN31310E44840,0,0,4484250,3131250
500mN31310E44845,382,30,4484750,3131250
500mN31310E44915,0,0,4491750,3131250
500mN31310E44920,0,0,4492250,3131250
500mN31310E44925,0,0,4492750,3131250
500mN31310E44930,52,-16,4493250,3131250
500mN31310E44935,0,0,4493750,3131250
500mN31310E44940,0,0,4494250,3131250
500mN31310E44945,328,-3,4494750,3131250
500mN31315E44800,63,1,4480250,3131750
500mN31315E44805,100,75,4480750,3131750
500mN31315E44810,307,-23,4481250,3131750
500mN31315E44815,566,-66,4481750,3131750
500mN31315E44820,631,-30,4482250,3131750
500mN31315E44825,221,-23,4482750,3131750
500mN31315E44830,0,0,4483250,3131750
500mN31315E44835,0,0,4483750,3131750
500mN31315E44840,0,0,4484250,3131750
500mN31315E44845,8,1,4484750,3131750
500mN31315E44915,0,0,4491750,3131750
500mN31315E44920,3,0,4492250,3131750
500mN31315E44925,0,0,4492750,3131750
500mN31315E44930,131,-6,4493250,3131750
500mN31315E44935,17,11,4493750,3131750
500mN31315E44940,46,11,4494250,3131750
500mN31315E44945,280,-25,4494750,3131750
500mN31320E44800,9,2,4480250,3132250
500mN31320E44805,87,3,4480750,3132250
500mN31320E44810,515,48,4481250,3132250
500mN31320E44815,558,107,4481750,3132250
500mN31320E44820,816,108,4482250,3132250
500mN31320E44825,70,11,4482750,3132250
500mN31320E44830,0,0,4483250,3132250
500mN31320E44835,0,0,4483750,3132250
500mN31320E44840,0,0,4484250,3132250
500mN31320E44845,8,1,4484750,3132250
500mN31320E44915,0,0,4491750,3132250
500mN31320E44920,3,0,4492250,3132250
500mN31320E44925,35,-7,4492750,3132250
500mN31320E44930,481,-56,4493250,3132250
500mN31320E44935,713,33,4493750,3132250
500mN31320E44940,351,68,4494250,3132250
500mN31320E44945,0,0,4494750,3132250
500mN31325E44800,5,1,4480250,3132750
500mN31325E44805,20,11,4480750,3132750
500mN31325E44810,151,14,4481250,3132750
500mN31325E44815,401,3,4481750,3132750
500mN31325E44820,1236,215,4482250,3132750
500mN31325E44825,277,69,4482750,3132750
500mN31325E44830,0,0,4483250,3132750
500mN31325E44835,0,0,4483750,3132750
500mN31325E44840,0,0,4484250,3132750
500mN31325E44845,0,0,4484750,3132750
500mN31325E44850,316,10,4485250,3132750
500mN31325E44870,80,-5,4487250,3132750
500mN31325E44875,767,-57,4487750,3132750
500mN31325E44880,1730,91,4488250,3132750
500mN31325E44885,422,10,4488750,3132750
500mN31325E44890,109,-18,4489250,3132750
500mN31325E44915,3,-8,4491750,3132750
500mN31325E44920,602,-12,4492250,3132750
500mN31325E44925,836,61,4492750,3132750
500mN31325E44930,1612,-30,4493250,3132750
500mN31325E44935,425,-34,4493750,3132750
500mN31325E44940,40,4,4494250,3132750
500mN31325E44945,0,0,4494750,3132750
500mN31330E44800,0,0,4480250,3133250
500mN31330E44805,19,16,4480750,3133250
500mN31330E44810,246,29,4481250,3133250
500mN31330E44815,414,10,4481750,3133250
500mN31330E44820,614,82,4482250,3133250
500mN31330E44825,249,5,4482750,3133250
500mN31330E44830,0,0,4483250,3133250
500mN31330E44835,0,0,4483750,3133250
500mN31330E44840,0,0,4484250,3133250
500mN31330E44845,0,0,4484750,3133250
500mN31330E44850,118,39,4485250,3133250
500mN31330E44855,1282,159,4485750,3133250
500mN31330E44860,1604,22,4486250,3133250
500mN31330E44865,580,13,4486750,3133250
500mN31330E44870,26,15,4487250,3133250
500mN31330E44875,1166,134,4487750,3133250
500mN31330E44880,1336,188,4488250,3133250
500mN31330E44885,1410,30,4488750,3133250
500mN31330E44890,409,8,4489250,3133250
500mN31330E44895,30,4,4489750,3133250
500mN31330E44900,243,65,4490250,3133250
500mN31330E44905,258,-17,4490750,3133250
500mN31330E44910,688,-46,4491250,3133250
500mN31330E44915,237,-54,4491750,3133250
500mN31330E44920,679,54,4492250,3133250
500mN31330E44925,1497,133,4492750,3133250
500mN31330E44930,836,98,4493250,3133250
500mN31330E44935,26,-3,4493750,3133250
500mN31330E44940,22,-6,4494250,3133250
500mN31330E44945,0,0,4494750,3133250
500mN31330E44950,0,0,4495250,3133250
500mN31335E44800,0,0,4480250,3133750
500mN31335E44805,28,1,4480750,3133750
500mN31335E44810,0,0,4481250,3133750
500mN31335E44815,0,0,4481750,3133750
500mN31335E44820,0,0,4482250,3133750
500mN31335E44825,153,0,4482750,3133750
500mN31335E44830,29,-4,4483250,3133750
500mN31335E44835,58,15,4483750,3133750
500mN31335E44840,5,-5,4484250,3133750
500mN31335E44845,0,0,4484750,3133750
500mN31335E44850,61,29,4485250,3133750
500mN31335E44855,985,-33,4485750,3133750
500mN31335E44860,963,22,4486250,3133750
500mN31335E44865,467,76,4486750,3133750
500mN31335E44870,116,12,4487250,3133750
500mN31335E44875,1944,261,4487750,3133750
500mN31335E44880,427,26,4488250,3133750
500mN31335E44885,35,21,4488750,3133750
500mN31335E44890,31,-1,4489250,3133750
500mN31335E44895,373,32,4489750,3133750
500mN31335E44900,450,-25,4490250,3133750
500mN31335E44905,803,37,4490750,3133750
500mN31335E44910,848,28,4491250,3133750
500mN31335E44915,403,-6,4491750,3133750
500mN31335E44920,77,-12,4492250,3133750
500mN31335E44925,638,-48,4492750,3133750
500mN31335E44930,155,-49,4493250,3133750
500mN31335E44935,0,0,4493750,3133750
500mN31335E44940,0,-7,4494250,3133750
500mN31335E44945,0,0,4494750,3133750
500mN31335E44950,0,0,4495250,3133750
500mN31340E44800,64,22,4480250,3134250
500mN31340E44805,189,51,4480750,3134250
500mN31340E44810,0,0,4481250,3134250
500mN31340E44815,0,0,4481750,3134250
500mN31340E44820,3,-1,4482250,3134250
500mN31340E44825,1130,-8,4482750,3134250
500mN31340E44830,1113,85,4483250,3134250
500mN31340E44835,57,-21,4483750,3134250
500mN31340E44840,5,-5,4484250,3134250
500mN31340E44845,0,0,4484750,3134250
500mN31340E44850,11,0,4485250,3134250
500mN31340E44855,51,23,4485750,3134250
500mN31340E44860,112,88,4486250,3134250
500mN31340E44865,112,88,4486750,3134250
500mN31340E44870,1305,19,4487250,3134250
500mN31340E44875,3696,-25,4487750,3134250
500mN31340E44880,611,-24,4488250,3134250
500mN31340E44885,21,11,4488750,3134250
500mN31340E44890,0,0,4489250,3134250
500mN31340E44895,408,30,4489750,3134250
500mN31340E44900,1323,-109,4490250,3134250
500mN31340E44905,1014,-56,4490750,3134250
500mN31340E44910,729,-6,4491250,3134250
500mN31340E44915,741,-4,4491750,3134250
500mN31340E44920,380,51,4492250,3134250
500mN31340E44925,162,27,4492750,3134250
500mN31340E44930,13,-8,4493250,3134250
500mN31340E44935,17,-11,4493750,3134250
500mN31340E44940,0,-7,4494250,3134250
500mN31340E44945,11,1,4494750,3134250
500mN31340E44950,57,9,4495250,3134250
500mN31340E44955,44,4,4495750,3134250
500mN31345E44800,65,13,4480250,3134750
500mN31345E44805,93,31,4480750,3134750
500mN31345E44810,0,0,4481250,3134750
500mN31345E44815,21,-2,4481750,3134750
500mN31345E44820,75,-5,4482250,3134750
500mN31345E44825,1807,-15,4482750,3134750
500mN31345E44830,3410,157,4483250,3134750
500mN31345E44835,491,-34,4483750,3134750
500mN31345E44840,0,0,4484250,3134750
500mN31345E44845,0,0,4484750,3134750
500mN31345E44850,0,0,4485250,3134750
500mN31345E44855,0,0,4485750,3134750
500mN31345E44860,9,9,4486250,3134750
500mN31345E44865,231,12,4486750,3134750
500mN31345E44870,2075,139,4487250,3134750
500mN31345E44875,4216,-109,4487750,3134750
500mN31345E44880,3989,-192,4488250,3134750
500mN31345E44885,1402,-136,4488750,3134750
500mN31345E44890,0,0,4489250,3134750
500mN31345E44895,0,0,4489750,3134750
500mN31345E44900,1321,-73,4490250,3134750
500mN31345E44905,1020,295,4490750,3134750
500mN31345E44910,432,-7,4491250,3134750
500mN31345E44915,649,-17,4491750,3134750
500mN31345E44920,462,42,4492250,3134750
500mN31345E44925,237,25,4492750,3134750
500mN31345E44930,207,-35,4493250,3134750
500mN31345E44935,101,-21,4493750,3134750
500mN31345E44940,0,0,4494250,3134750
